Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
ansible,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.95,0.95,303,0,0.202
ansible,Module,OTHER,0.98,0.98,4606.88,75804870.92,8706.6,0.23,0.29,303,0,0.202
cli,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.59,0.59,109,0,0.528
cli,Module,UPGRADE,0.96,0.96,17.22,2939.8,54.22,0.06,0.12,109,0,0.528
angular.js,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.43,0.43,204,0,0.502
angular.js,Module,UPGRADE,0.94,0.94,4.11,86.89,9.32,0.19,0.27,204,0,0.502
nova,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.49,0.49,234,0,0.49
nova,Module,UPGRADE,0.92,0.92,5.57,200.32,14.15,0.16,0.23,234,0,0.49
cli,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.4,0.4,109,0,0.582
cli,Module,RELEASE,0.86,0.85,0.92,4.92,2.22,0.14,0.22,109,0,0.582
angular.js,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.68,0.68,204,0,0.446
angular.js,Module,RELEASE,0.98,0.98,1.42,6.15,2.48,0.37,0.54,204,0,0.446
nova,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.66,0.66,234,0,0.455
nova,Module,RELEASE,0.96,0.96,3.9,57.6,7.59,0.38,0.55,234,0,0.455
cli,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.56,0.56,109,0,0.524
cli,Module,SUPPORT,0.59,0.57,11.09,442.29,21.03,0.14,0.28,109,0,0.524
angular.js,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.25,0.25,204,0,0.606
angular.js,Module,SUPPORT,0.73,0.72,3.3,205.2,14.32,0.02,0.08,204,0,0.606
nova,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.7,0.7,234,0,0.372
nova,Module,SUPPORT,0.96,0.96,146.33,137339.66,370.59,0.21,0.28,234,0,0.372
cli,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.98,0.98,109,0,0.337
cli,Module,OTHER,0.82,0.81,371.92,450533.23,671.22,0.35,0.5,109,0,0.337
angular.js,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.92,0.92,204,0,0.199
angular.js,Module,OTHER,0.64,0.63,894.87,2265183.63,1505.05,0.03,0.11,204,0,0.199
nova,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.9,0.9,234,0,0.16
nova,Module,OTHER,0.99,0.99,658.94,2212464.2,1487.44,0.47,0.72,234,0,0.16
Odin,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.94,0.94,35,0,0.422
Odin,Module,BUG,0.9,0.88,43.2,9522.33,97.58,0.31,0.6,35,0,0.422
mesos,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.66,0.66,257,0,0.404
mesos,Module,BUG,1.0,1.0,7.87,303.33,17.42,0.44,0.53,257,0,0.404
Odin,Line,DOCS,1.0,1.0,83.63,171139.95,413.69,0.0,0.0,35,0,0.669
Odin,Module,DOCS,1.0,1.0,1.17,33.58,5.79,0.0,0.0,35,0,0.669
nixpkgs,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.82,0.82,93,0,0.342
nixpkgs,Module,BUG,0.9,0.89,356.5,1343412.01,1159.06,0.18,0.34,93,0,0.342
react,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.85,0.85,130,0,0.245
react,Module,BUG,1.0,1.0,299.38,739514.06,859.95,0.17,0.32,130,0,0.245
brew,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.92,0.92,152,0,0.315
brew,Module,BUG,0.41,0.39,119.71,371456.65,609.47,0.09,0.16,152,0,0.315
Odin,Line,REFACTOR,1.0,1.0,79.56,125583.83,354.38,0.0,0.0,35,0,0.669
Odin,Module,REFACTOR,1.0,1.0,0.09,0.17,0.42,0.06,0.06,35,0,0.669
mesos,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.35,0.35,257,0,0.518
mesos,Module,DOCS,0.83,0.83,13.04,3171.81,56.32,0.1,0.16,257,0,0.518
nixpkgs,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.43,0.43,93,0,0.516
nixpkgs,Module,DOCS,0.8,0.79,11.55,1870.76,43.25,0.05,0.13,93,0,0.516
Odin,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.23,0.23,35,0,0.63
Odin,Module,TESTING,0.92,0.91,1.47,8.6,2.93,0.0,0.06,35,0,0.63
react,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.54,0.54,130,0,0.415
react,Module,DOCS,1.0,1.0,104.73,118292.19,343.94,0.08,0.17,130,0,0.415
brew,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.66,0.66,152,0,0.45
brew,Module,DOCS,0.79,0.78,7.02,220.04,14.83,0.12,0.2,152,0,0.45
Odin,Line,FEATURE,1.0,1.0,141.26,508387.72,713.01,0.0,0.0,35,0,0.669
Odin,Module,FEATURE,1.0,1.0,2.12,114.14,10.68,0.0,0.0,35,0,0.669
mesos,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.34,0.34,257,0,0.544
mesos,Module,REFACTOR,0.96,0.96,4.54,115.53,10.75,0.15,0.22,257,0,0.544
nixpkgs,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.35,0.35,93,0,0.533
nixpkgs,Module,REFACTOR,0.87,0.86,190.76,772719.77,879.04,0.04,0.05,93,0,0.533
react,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.26,0.26,130,0,0.577
react,Module,REFACTOR,0.96,0.96,65.81,49483.82,222.45,0.04,0.05,130,0,0.577
brew,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.39,0.39,152,0,0.557
brew,Module,REFACTOR,0.99,0.99,12.03,4389.41,66.25,0.07,0.11,152,0,0.557
mesos,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.45,0.45,257,0,0.478
mesos,Module,TESTING,0.99,0.99,8.56,318.31,17.84,0.23,0.28,257,0,0.478
nixpkgs,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.69,0.69,93,0,0.416
nixpkgs,Module,TESTING,0.74,0.73,528.27,14699713.32,3834.02,0.12,0.16,93,0,0.416
react,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.58,0.58,130,0,0.4
react,Module,TESTING,0.99,0.99,288.04,586317.35,765.71,0.06,0.13,130,0,0.4
linux,Line,BUG,1.0,1.0,0.0,0.0,0.0,1.0,1.0,640,0,0.136
linux,Module,BUG,0.97,0.97,41.37,15737.14,125.45,0.71,0.91,640,0,0.136
brew,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.76,0.76,152,0,0.403
brew,Module,TESTING,0.86,0.86,27.17,12155.2,110.25,0.11,0.22,152,0,0.403
cinder,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.86,0.86,181,0,0.342
cinder,Module,BUG,0.96,0.96,80.48,14800.74,121.66,0.34,0.58,181,0,0.342
elasticsearch,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.94,0.94,270,0,0.259
elasticsearch,Module,BUG,1.0,1.0,1473.73,7761952.32,2786.03,0.19,0.36,270,0,0.259
mesos,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.15,0.15,257,0,0.638
mesos,Module,FEATURE,1.0,1.0,0.03,0.01,0.08,0.15,0.15,257,0,0.638
linux,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.59,0.59,640,0,0.504
linux,Module,DOCS,0.89,0.89,12.47,2888.57,53.75,0.09,0.18,640,0,0.504
nixpkgs,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.39,0.39,93,0,0.538
nixpkgs,Module,FEATURE,0.74,0.73,36.44,83411.19,288.81,0.04,0.11,93,0,0.538
react,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.27,0.27,130,0,0.6
react,Module,FEATURE,0.98,0.98,78.44,42180.4,205.38,0.03,0.08,130,0,0.6
brew,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.05,0.05,152,0,0.658
brew,Module,FEATURE,0.91,0.91,0.13,0.34,0.58,0.01,0.01,152,0,0.658
linux,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.24,0.24,640,0,0.613
linux,Module,REFACTOR,0.94,0.94,2.99,121.58,11.03,0.08,0.12,640,0,0.613
cinder,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.46,0.46,181,0,0.526
cinder,Module,DOCS,0.98,0.98,8.27,272.52,16.51,0.1,0.21,181,0,0.526
elasticsearch,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.81,0.81,270,0,0.296
elasticsearch,Module,DOCS,1.0,1.0,626.64,2901458.91,1703.37,0.35,0.45,270,0,0.296
mesos,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.36,0.36,257,0,0.524
mesos,Module,UPGRADE,0.96,0.96,5.08,704.56,26.54,0.1,0.17,257,0,0.524
linux,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.67,0.67,640,0,0.464
linux,Module,TESTING,0.98,0.98,5.88,294.84,17.17,0.21,0.37,640,0,0.464
nixpkgs,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.78,0.78,93,0,0.412
nixpkgs,Module,UPGRADE,0.97,0.97,21.44,3600.01,60.0,0.16,0.35,93,0,0.412
react,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.35,0.35,130,0,0.536
react,Module,UPGRADE,0.93,0.93,48.74,32616.03,180.6,0.02,0.05,130,0,0.536
brew,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.79,0.79,152,0,0.389
brew,Module,UPGRADE,0.95,0.95,14.93,3249.85,57.01,0.08,0.22,152,0,0.389
cinder,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.35,0.35,181,0,0.558
cinder,Module,REFACTOR,0.93,0.93,8.65,240.7,15.51,0.1,0.22,181,0,0.558
linux,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.42,0.42,640,0,0.562
linux,Module,FEATURE,0.95,0.95,2.38,56.17,7.49,0.17,0.27,640,0,0.562
elasticsearch,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.6,0.6,270,0,0.437
elasticsearch,Module,REFACTOR,1.0,1.0,618.39,2039804.82,1428.22,0.11,0.24,270,0,0.437
mesos,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.4,0.4,257,0,0.538
mesos,Module,RELEASE,0.98,0.98,0.73,2.64,1.62,0.15,0.24,257,0,0.538
nixpkgs,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.66,0.66,93,0,0.443
nixpkgs,Module,RELEASE,0.87,0.86,20.26,4813.54,69.38,0.15,0.26,93,0,0.443
react,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.59,0.59,130,0,0.449
react,Module,RELEASE,0.97,0.97,170.12,396855.26,629.96,0.04,0.1,130,0,0.449
linux,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.23,0.23,640,0,0.625
linux,Module,UPGRADE,0.73,0.73,1.2,43.58,6.6,0.06,0.1,640,0,0.625
brew,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.12,0.12,152,0,0.645
brew,Module,RELEASE,0.93,0.93,0.17,0.34,0.58,0.05,0.09,152,0,0.645
cinder,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.72,0.72,181,0,0.437
cinder,Module,TESTING,0.73,0.72,93.11,34426.98,185.55,0.06,0.14,181,0,0.437
elasticsearch,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.86,0.86,270,0,0.31
elasticsearch,Module,TESTING,1.0,1.0,1297.12,5070424.82,2251.76,0.23,0.3,270,0,0.31
mesos,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.39,0.39,257,0,0.514
mesos,Module,SUPPORT,0.97,0.97,6.77,197.23,14.04,0.18,0.28,257,0,0.514
linux,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.57,0.57,640,0,0.496
linux,Module,RELEASE,0.49,0.49,6.78,3250.99,57.02,0.14,0.23,640,0,0.496
nixpkgs,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.73,0.73,93,0,0.415
nixpkgs,Module,SUPPORT,0.91,0.9,38.94,14106.92,118.77,0.19,0.4,93,0,0.415
react,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.45,0.45,130,0,0.477
react,Module,SUPPORT,0.99,0.99,30.69,8104.84,90.03,0.11,0.23,130,0,0.477
linux,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.9,0.9,640,0,0.368
linux,Module,SUPPORT,0.99,0.99,26.99,4297.43,65.55,0.2,0.29,640,0,0.368
brew,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.53,0.53,152,0,0.535
brew,Module,SUPPORT,0.83,0.82,5.37,290.85,17.05,0.04,0.11,152,0,0.535
elasticsearch,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.44,0.44,270,0,0.477
elasticsearch,Module,FEATURE,0.99,0.99,374.57,545348.38,738.48,0.13,0.16,270,0,0.477
cinder,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.3,0.3,181,0,0.589
cinder,Module,FEATURE,0.84,0.84,5.97,100.07,10.0,0.03,0.13,181,0,0.589
mesos,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.71,0.71,257,0,0.381
mesos,Module,OTHER,0.98,0.98,101.99,68679.41,262.07,0.26,0.34,257,0,0.381
nixpkgs,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.88,0.88,93,0,0.312
nixpkgs,Module,OTHER,0.98,0.98,1348.96,13936922.28,3733.22,0.26,0.54,93,0,0.312
linux,Line,OTHER,1.0,1.0,0.0,0.0,0.0,1.0,1.0,640,0,0.119
linux,Module,OTHER,0.98,0.98,345.12,925648.49,962.11,0.27,0.46,640,0,0.119
react,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.96,0.96,130,0,0.155
react,Module,OTHER,0.98,0.98,4373.74,123054411.72,11092.99,0.13,0.22,130,0,0.155
brew,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.99,0.99,152,0,0.199
brew,Module,OTHER,0.91,0.91,141.13,159100.51,398.87,0.18,0.36,152,0,0.199
elasticsearch,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.83,0.83,270,0,0.348
elasticsearch,Module,UPGRADE,1.0,1.0,1425.42,9882884.99,3143.71,0.28,0.3,270,0,0.348
cinder,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.45,0.45,181,0,0.551
cinder,Module,UPGRADE,0.81,0.8,4.1,64.3,8.02,0.12,0.29,181,0,0.551
elasticsearch,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.96,0.96,270,0,0.322
elasticsearch,Module,RELEASE,0.68,0.67,894.56,2506659.68,1583.24,0.04,0.14,270,0,0.322
cinder,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.44,0.44,181,0,0.554
cinder,Module,RELEASE,0.85,0.85,6.51,107.69,10.38,0.06,0.15,181,0,0.554
cinder,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.69,0.69,181,0,0.423
cinder,Module,SUPPORT,0.97,0.97,23.65,2002.4,44.75,0.32,0.45,181,0,0.423
elasticsearch,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.82,0.82,270,0,0.339
elasticsearch,Module,SUPPORT,1.0,1.0,598.38,1087128.21,1042.65,0.3,0.33,270,0,0.339
cinder,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.89,0.89,181,0,0.279
cinder,Module,OTHER,0.98,0.98,216.11,116775.89,341.72,0.43,0.6,181,0,0.279
elasticsearch,Line,OTHER,1.0,1.0,0.0,0.0,0.0,1.0,1.0,270,0,0.235
elasticsearch,Module,OTHER,0.99,0.99,39651.69,4766739424.52,69041.58,0.11,0.17,270,0,0.235
cf-deployment,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.39,0.39,192,0,0.546
cf-deployment,Module,BUG,0.45,0.44,5.05,196.54,14.02,0.05,0.08,192,0,0.546
cf-deployment,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.09,0.09,192,0,0.649
cf-deployment,Module,DOCS,0.7,0.69,1.24,133.78,11.57,0.02,0.03,192,0,0.649
cf-deployment,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.03,0.03,192,0,0.672
cf-deployment,Module,REFACTOR,0.88,0.88,1.83,243.74,15.61,0.0,0.0,192,0,0.672
cf-deployment,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.47,0.47,192,0,0.531
cf-deployment,Module,TESTING,0.46,0.45,6.8,812.39,28.5,0.1,0.18,192,0,0.531
cf-deployment,Line,FEATURE,1.0,1.0,0.14,2.0,1.41,0.01,0.01,192,0,0.677
cf-deployment,Module,FEATURE,1.0,1.0,0.02,0.04,0.21,0.0,0.02,192,0,0.677
cf-deployment,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.07,0.07,192,0,0.667
cf-deployment,Module,UPGRADE,0.7,0.69,1.09,99.0,9.95,0.02,0.02,192,0,0.667
cf-deployment,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.49,0.49,192,0,0.526
cf-deployment,Module,RELEASE,0.85,0.85,5.87,651.05,25.52,0.24,0.33,192,0,0.526
cf-deployment,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.17,0.17,192,0,0.635
cf-deployment,Module,SUPPORT,0.99,0.99,1.25,38.9,6.24,0.05,0.07,192,0,0.635
cf-deployment,Line,OTHER,1.0,1.0,0.0,0.0,0.0,0.93,0.93,192,0,0.26
cf-deployment,Module,OTHER,0.81,0.8,19.79,939.82,30.66,0.14,0.28,192,0,0.26
office-js,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.07,0.07,307,0,0.662
office-js,Module,BUG,0.98,0.98,1.84,226.89,15.06,0.02,0.03,307,0,0.662
webpack,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.76,0.76,424,0,0.367
webpack,Module,BUG,0.96,0.96,19.47,2556.59,50.56,0.16,0.27,424,0,0.367
d3,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.59,0.59,262,0,0.527
d3,Module,BUG,0.87,0.87,3.17,111.35,10.55,0.21,0.38,262,0,0.527
socket.io,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.66,0.66,127,0,0.511
socket.io,Module,BUG,0.95,0.95,7.76,884.11,29.73,0.22,0.39,127,0,0.511
webpack,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.09,0.09,424,0,0.658
webpack,Module,DOCS,0.95,0.95,0.53,22.53,4.75,0.03,0.04,424,0,0.658
jekyll,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.81,0.81,138,0,0.391
jekyll,Module,BUG,0.74,0.73,40.5,13422.3,115.85,0.04,0.13,138,0,0.391
webpack,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.21,0.21,424,0,0.593
webpack,Module,REFACTOR,0.78,0.78,44.41,34581.97,185.96,0.02,0.04,424,0,0.593
d3,Line,DOCS,1.0,1.0,0.02,0.06,0.25,0.0,0.0,262,0,0.681
d3,Module,DOCS,1.0,1.0,0.0,0.0,0.06,0.0,0.0,262,0,0.681
socket.io,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.14,0.14,127,0,0.632
socket.io,Module,DOCS,1.0,1.0,79.83,345431.17,587.73,0.05,0.08,127,0,0.632
webpack,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.44,0.44,424,0,0.497
webpack,Module,TESTING,0.96,0.96,13.79,1722.75,41.51,0.1,0.16,424,0,0.497
jekyll,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.52,0.52,138,0,0.485
jekyll,Module,DOCS,0.85,0.84,44.99,38132.47,195.28,0.07,0.14,138,0,0.485
d3,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.03,0.03,262,0,0.674
d3,Module,REFACTOR,1.0,1.0,3.15,1636.48,40.45,0.0,0.01,262,0,0.674
webpack,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.15,0.15,424,0,0.591
webpack,Module,FEATURE,0.7,0.7,17.82,8069.37,89.83,0.02,0.04,424,0,0.591
socket.io,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.07,0.07,127,0,0.666
socket.io,Module,REFACTOR,0.84,0.83,0.42,4.9,2.21,0.0,0.01,127,0,0.666
jekyll,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.3,0.3,138,0,0.6
jekyll,Module,REFACTOR,0.98,0.98,0.25,0.22,0.47,0.14,0.22,138,0,0.6
lodash,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.2,0.2,414,0,0.601
lodash,Module,BUG,1.0,1.0,1.48,70.73,8.41,0.08,0.13,414,0,0.601
webpack,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.15,0.15,424,0,0.63
webpack,Module,UPGRADE,0.9,0.9,1.21,28.67,5.35,0.04,0.06,424,0,0.63
requests,Line,BUG,1.0,1.0,0.0,0.0,0.0,0.76,0.76,137,0,0.388
requests,Module,BUG,0.84,0.83,3.57,194.3,13.94,0.3,0.45,137,0,0.388
d3,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.24,0.24,262,0,0.613
d3,Module,TESTING,0.57,0.56,27.93,148426.36,385.26,0.02,0.05,262,0,0.613
socket.io,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.35,0.35,127,0,0.587
socket.io,Module,TESTING,0.97,0.97,1.77,20.43,4.52,0.12,0.24,127,0,0.587
lodash,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.24,0.24,414,0,0.588
lodash,Module,DOCS,1.0,1.0,4.97,144.59,12.02,0.05,0.09,414,0,0.588
jekyll,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.71,0.71,138,0,0.436
jekyll,Module,TESTING,0.88,0.88,9.34,934.65,30.57,0.29,0.47,138,0,0.436
lodash,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.03,0.03,414,0,0.666
lodash,Module,REFACTOR,1.0,1.0,0.02,0.06,0.24,0.02,0.02,414,0,0.666
d3,Line,FEATURE,1.0,1.0,0.2,8.85,2.97,0.0,0.0,262,0,0.68
d3,Module,FEATURE,1.0,1.0,0.02,0.06,0.25,0.0,0.0,262,0,0.68
requests,Line,DOCS,1.0,1.0,0.0,0.0,0.0,0.51,0.51,137,0,0.509
requests,Module,DOCS,0.89,0.89,1.7,22.97,4.79,0.11,0.26,137,0,0.509
socket.io,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.07,0.07,127,0,0.657
socket.io,Module,FEATURE,1.0,1.0,16.66,16583.43,128.78,0.02,0.02,127,0,0.657
jekyll,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.25,0.25,138,0,0.604
jekyll,Module,FEATURE,0.99,0.99,8.54,1543.62,39.29,0.02,0.06,138,0,0.604
lodash,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.23,0.23,414,0,0.59
lodash,Module,TESTING,1.0,1.0,1.98,84.43,9.19,0.12,0.21,414,0,0.59
d3,Line,UPGRADE,1.0,1.0,5.9,8949.44,94.6,0.01,0.01,262,0,0.678
d3,Module,UPGRADE,1.0,1.0,0.06,0.63,0.79,0.01,0.02,262,0,0.678
requests,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,0.07,0.07,137,0,0.661
requests,Module,REFACTOR,0.9,0.9,0.24,2.2,1.48,0.01,0.02,137,0,0.661
lodash,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.04,0.04,414,0,0.663
lodash,Module,FEATURE,1.0,1.0,0.19,4.74,2.18,0.02,0.02,414,0,0.663
socket.io,Line,UPGRADE,1.0,1.0,0.0,0.0,0.01,0.04,0.04,127,0,0.673
socket.io,Module,UPGRADE,1.0,1.0,0.13,0.65,0.81,0.01,0.01,127,0,0.673
jekyll,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.33,0.33,138,0,0.572
jekyll,Module,UPGRADE,1.0,1.0,2.9,94.28,9.71,0.08,0.12,138,0,0.572
lodash,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.06,0.06,414,0,0.659
lodash,Module,UPGRADE,1.0,1.0,0.57,26.87,5.18,0.02,0.03,414,0,0.659
d3,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.02,0.02,262,0,0.647
d3,Module,RELEASE,0.93,0.93,0.14,0.31,0.56,0.01,0.02,262,0,0.647
requests,Line,TESTING,1.0,1.0,0.0,0.0,0.0,0.61,0.61,137,0,0.477
requests,Module,TESTING,0.83,0.82,2.68,71.42,8.45,0.12,0.2,137,0,0.477
socket.io,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.8,0.8,127,0,0.496
socket.io,Module,RELEASE,1.0,1.0,0.59,0.84,0.92,0.5,0.76,127,0,0.496
lodash,Line,RELEASE,1.0,1.0,0.22,7.13,2.67,0.02,0.03,414,0,0.668
lodash,Module,RELEASE,0.99,0.99,0.34,41.62,6.45,0.02,0.02,414,0,0.668
jekyll,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,0.85,0.85,138,0,0.439
jekyll,Module,RELEASE,0.84,0.83,7.26,411.15,20.28,0.22,0.42,138,0,0.439
lodash,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.12,0.12,414,0,0.635
lodash,Module,SUPPORT,1.0,1.0,0.27,0.99,1.0,0.06,0.1,414,0,0.635
d3,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.1,0.1,262,0,0.655
d3,Module,SUPPORT,0.97,0.97,0.29,1.44,1.2,0.05,0.09,262,0,0.655
requests,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,0.05,0.05,137,0,0.649
requests,Module,FEATURE,0.79,0.78,0.1,0.12,0.35,0.01,0.03,137,0,0.649
socket.io,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.16,0.16,127,0,0.646
socket.io,Module,SUPPORT,0.91,0.91,0.62,3.97,1.99,0.03,0.07,127,0,0.646
jekyll,Line,SUPPORT,1.0,1.0,0.0,0.0,0.0,0.42,0.42,138,0,0.567
jekyll,Module,SUPPORT,1.0,1.0,5.96,1280.79,35.79,0.07,0.25,138,0,0.567
lodash,Line,OTHER,1.0,1.0,0.0,0.0,0.0,1.0,1.0,414,0,0.342
